1 SIEDZENIE JAN KOWALSKI
CZAS	aX	aY	aZ	1442	0	0	0	
1444	0	0	0	
1446	0	0	0	
1449	14608	-844	7740	
1453	14604	-868	7764	
1455	14528	-852	7780	
1458	14624	-808	7696	
1461	14692	-772	7788	
1464	14552	-780	7756	
1466	14660	-772	7864	
1469	14640	-792	7820	
1472	14576	-864	7672	
1475	14516	-712	7828	
1478	14488	-840	7868	
1480	14492	-868	7672	
1483	14520	-748	7740	
1486	14424	-984	7780	
1489	14540	-856	7916	
1492	14500	-852	7832	
1495	14468	-812	7900	
1498	14532	-768	7864	
1501	14504	-844	7808	
1504	14476	-1008	7824	
1549	14480	-860	7912	
1552	14528	-992	7824	
1554	14552	-760	7976	
1557	14516	-872	7788	
1560	14508	-904	7856	
1563	14496	-756	7656	
1566	14560	-828	7572	
1568	14480	-844	7764	
1571	14584	-880	7712	
1574	14552	-804	7692	
1577	14524	-912	7704	
1581	14500	-812	7672	
1583	14456	-928	7812	
1586	14516	-980	7732	
1589	14496	-928	7960	
1592	14612	-908	7904	
1594	14640	-924	7820	
1597	14512	-924	7804	
1600	14652	-876	7848	
1603	14704	-764	7972	
1606	14576	-792	7980	
1608	14712	-912	7936	
1611	14620	-892	7976	
1617	14620	-840	7896	
1620	14476	-940	7880	
1624	14680	-768	8000	
1627	14568	-764	8016	
1629	14588	-868	7928	
1632	14488	-836	7824	
1635	14508	-788	7772	
1638	14516	-704	7856	
1641	14540	-852	7936	
1643	14516	-796	7812	
1646	14572	-768	7836	
1649	14584	-864	7908	
1652	14632	-900	7980	
1654	14640	-812	7992	
1657	14620	-912	7996	
1660	14580	-884	7884	
1664	14560	-768	7760	
1667	14528	-848	7860	
1669	14608	-948	7964	
1672	14548	-856	7916	
1675	14408	-904	7800	
1678	14496	-1012	7872	
1681	14476	-892	7828	
1687	14496	-980	7896	
1690	14404	-924	7716	
1692	14524	-904	7776	
1695	14488	-952	7772	
1698	14624	-864	7608	
1701	14660	-888	7752	
1703	14640	-900	7796	
1707	14516	-804	7796	
1710	14584	-836	7808	
1713	14504	-856	7764	
1716	14600	-864	7792	
1718	14612	-788	7780	
1721	14664	-836	7924	
1724	14668	-864	7844	
1727	14632	-904	7896	
1729	14592	-736	7780	
1732	14604	-948	7892	
1735	14600	-808	7832	
1738	14588	-736	7812	
1741	14624	-856	7812	
1743	14556	-888	7820	
1746	14416	-920	7772	
1750	14544	-832	7752	
1756	14524	-684	7780	
1759	14516	-652	7652	
1762	14652	-792	7652	
1765	14616	-816	7732	
1767	14632	-764	7740	
1770	14672	-740	7788	
1773	14484	-716	7756	
1776	14636	-704	7792	
1778	14640	-804	7764	
1781	14584	-800	7896	
1784	14628	-764	7788	
1787	14496	-892	7864	
1790	14516	-888	7832	
1793	14556	-952	7832	
1796	14488	-932	7828	
1799	14456	-916	7968	
1802	14492	-936	7900	
1804	14536	-880	7932	
1807	14424	-1016	7856	
1810	14520	-964	7848	
1813	14648	-1004	7752	
1816	14496	-984	7852	
1818	14560	-1012	7804	
1825	14716	-992	7688	
1827	14528	-920	7596	
1830	14592	-1040	7808	
1833	14544	-940	7928	
1837	14484	-952	7720	
1840	14496	-968	7712	
1842	14576	-876	7724	
1845	14684	-764	7860	
1848	14764	-844	7792	
1851	14640	-896	7844	
